name,canonical_id,context,source_url
rhizomania virus,agrovoc_c_37633,"Plant diseases are diseases in plants caused by pathogens and environmental conditions. Organisms that cause infectious disease include fungi, oomycetes, bacteria, viruses, viroids, virus-like organisms, phytoplasmas, protozoa, nematodes and parasitic plants. Not included are ectoparasites like insects, mites, vertebrates, or other pests that affect plant health by eating plant tissues and causing injury that may admit plant pathogens.",http://aims.fao.org/aos/agrovoc/c_37633
sclerotinia borealis,agrovoc_c_27366,"Sclerotinia borealis or snow scald is a psychrophilic necrotrophic plant pathogen with wide host range, including crop plants, such as barley, rye and wheat, and thus causing much economical damage.",http://aims.fao.org/aos/agrovoc/c_27366
sclerotinia,agrovoc_c_6864,"Sclerotinia sclerotiorum is a plant pathogenic fungus and can cause a disease called white mold if conditions are conducive. S. sclerotiorum can also be known as cottony rot, watery soft rot, stem rot, drop, crown rot and blossom blight.",http://aims.fao.org/aos/agrovoc/c_6864
schmallenberg disease,agrovoc_c_52cd47a9,"Schmallenberg virus, abbreviated SBV, is a virus that causes congenital malformations and stillbirths in cattle, sheep, goats, and possibly alpaca. It appears to be transmitted by midges, which are likely to have been most active in causing the infection in the Northern Hemisphere summer and autumn of 2011, with animals subsequently giving birth from late 2011. Schmallenberg virus falls in the Simbu serogroup of orthobunyaviruses.",http://aims.fao.org/aos/agrovoc/c_52cd47a9
scabiosa caucasica,agrovoc_c_27363,Phyllosticta is a genus of fungi. Many of the species in this genus are common and important plant pathogens. They typically infect the foliage and cause tannish-gray leaf spots with dark brown to purple borders.,http://aims.fao.org/aos/agrovoc/c_27363
sphaerotheca pannosa,agrovoc_c_34579,Podosphaera pannosa is a plant pathogen. It produces a powdery mildew on members of the rose family.,http://aims.fao.org/aos/agrovoc/c_34579
sphaerotheca fuliginea,agrovoc_c_34578,"Podosphaera fuliginea is a species of powdery mildew in the family Erysiphaceae. It is found in North America and Eurasia, where it affects plants in the genus Veronica.",http://aims.fao.org/aos/agrovoc/c_34578
sphaerotheca,agrovoc_c_7292,"Podosphaera leucotricha is a species of powdery mildew, a fungal plant pathogen, that infects species in the genera Malus (apples)and Pyrus (pears). It has an almost circumglobal distribution, being found on every continent bar Antarctica.",http://aims.fao.org/aos/agrovoc/c_7292
saribus rotundifolius,agrovoc_c_684068de,"Cadang-cadang is a disease caused by Coconut cadang-cadang viroid, a lethal viroid of several palms including coconut, African oil palm, anahaw, and buri. The name cadang-cadang comes from the word gadang-gadang that means dying in Bicol. It was originally reported on San Miguel Island in the Philippines in 1927/1928.",http://aims.fao.org/aos/agrovoc/c_684068de
sarcoptes scabiei,agrovoc_c_30924,"Mange is a type of skin disease caused by parasitic mites. Because various species of mites also infect plants, birds and reptiles, the term ""mange"", or colloquially ""the mange"", suggesting poor condition of the skin and fur due to the infection, is sometimes reserved for pathological mite-infestation of nonhuman mammals. Thus, mange includes mite-associated skin disease in domestic mammals, in livestock, and in wild mammals.",http://aims.fao.org/aos/agrovoc/c_30924
rubivirus,agrovoc_c_1322659103994,"Riboviria is a realm of viruses that includes all viruses that use a homologous RNA-dependent polymerase for replication. It includes RNA viruses that encode an RNA-dependent RNA polymerase, as well as reverse-transcribing viruses that encode an RNA-dependent DNA polymerase. RNA-dependent RNA polymerase (RdRp), also called RNA replicase, produces RNA from RNA.",http://aims.fao.org/aos/agrovoc/c_1322659103994
sequivirus,agrovoc_c_8f0d2083,"Sequivirus is a genus of viruses in the order Picornavirales, in the family Secoviridae. Plants serve as natural hosts. There are five species in this genus.",http://aims.fao.org/aos/agrovoc/c_8f0d2083
semliki forest virus,agrovoc_c_35375,"Alphavirus is a genus of RNA viruses, the sole genus in the Togaviridae family. Alphaviruses belong to group IV of the Baltimore classification of viruses, with a positive-sense, single-stranded RNA genome. There are 32 alphavirus species, which infect various vertebrates such as humans, rodents, fish, birds, and larger mammals such as horses, as well as invertebrates.",http://aims.fao.org/aos/agrovoc/c_35375
scolopax rusticola,agrovoc_c_98b9ad4e,"The ruff is a medium-sized wading bird that breeds in marshes and wet meadows across northern Eurasia. This highly gregarious sandpiper is migratory and sometimes forms huge flocks in its winter grounds, which include southern and western Europe, Africa, southern Asia and Australia.",http://aims.fao.org/aos/agrovoc/c_98b9ad4e
sclerotium oryzae sativae,agrovoc_c_26673,This article is a list of diseases of rice. Diseases have historically been one of the major causes of rice shortages.,http://aims.fao.org/aos/agrovoc/c_26673
sclerotium cepivorum,agrovoc_c_26672,"Stromatinia cepivora is a fungus in the division Ascomycota. It is the teleomorph of Sclerotium cepivorum, the cause of white rot in onions, garlic, and leeks. The infective sclerotia remain viable in the soil for many years and are stimulated to germinate by the presence of a susceptible crop.",http://aims.fao.org/aos/agrovoc/c_26672
sclerotium,agrovoc_c_6865,"A sclerotium is a compact mass of hardened fungal mycelium containing food reserves. One role of sclerotia is to survive environmental extremes. In some higher fungi such as ergot, sclerotia become detached and remain dormant until favorable growth conditions return.",http://aims.fao.org/aos/agrovoc/c_6865
strongylocentrotidae,agrovoc_c_49363,"Strongylocentrotus droebachiensis, commonly known as the green sea urchin because of its characteristic green color, is a species of sea urchin commonly found in northern waters all around the world including both the Pacific and Atlantic Oceans to a northerly latitude of 81 degrees and as far south as Maine and England.",http://aims.fao.org/aos/agrovoc/c_49363
common scab,agrovoc_c_35455,"Common scab is a plant disease of root and tuber crops caused by a small number of Streptomyces species, specifically S. scabies, S. acidiscabies, S.",http://aims.fao.org/aos/agrovoc/c_35455
streptomyces scabies,agrovoc_c_35455,"Streptomyces scabiei is a streptomycete bacterium species found in soils around the world. Unlike most of the 500 or so Streptomyces species it is a plant pathogen causing corky lesions to form on tuber and root crops as well as decreasing the growth of seedlings. Along with other closely related species it causes the potato disease common scab, which is an economically important disease in many potato growing areas.",http://aims.fao.org/aos/agrovoc/c_35455
sclerotinia sclerotiorum,agrovoc_c_27369,"Sclerotinia sclerotiorum is a plant pathogenic fungus and can cause a disease called white mold if conditions are conducive. S. sclerotiorum can also be known as cottony rot, watery soft rot, stem rot, drop, crown rot and blossom blight.",http://aims.fao.org/aos/agrovoc/c_27369
sclerotinia minor,agrovoc_c_27368,"Sclerotinia minor is a plant pathogen infecting Chicory, Radicchio, carrots, tomatoes, sunflowers, peanuts and lettuce.",http://aims.fao.org/aos/agrovoc/c_27368
sclerotinia homoeocarpa,agrovoc_c_27367,"Dollar spot is a fungal disease of turfgrass caused by the four species in the genus Clarireedia, in the family Rutstroemiaceae. The pathogen blights leaf tissues but does not affect turf grass roots or crowns. There is evidence that a fungal mycotoxin produced by the pathogen may cause root damage, including necrosis of the apical meristem in creeping bentgrass.",http://aims.fao.org/aos/agrovoc/c_27367
syncytial viruses,agrovoc_c_23152,"A viral disease occurs when an organism's body is invaded by pathogenic viruses, and infectious virus particles (virions) attach to and enter susceptible cells.",http://aims.fao.org/aos/agrovoc/c_23152
feline syncytial virus,agrovoc_c_23152,"Remdesivir, sold under the brand name Veklury, is a broad-spectrum antiviral medication developed by the biopharmaceutical company Gilead Sciences. It is administered via injection into a vein. During the COVID‑19 pandemic, remdesivir was approved or authorized for emergency use to treat COVID‑19 in numerous countries.",http://aims.fao.org/aos/agrovoc/c_23152
bovine syncytial virus,agrovoc_c_23152,"A viral disease occurs when an organism's body is invaded by pathogenic viruses, and infectious virus particles (virions) attach to and enter susceptible cells.",http://aims.fao.org/aos/agrovoc/c_23152
spumavirus,agrovoc_c_23152,Caulimoviridae is a family of viruses infecting plants. The family contains 11 genera. Viruses belonging to the family Caulimoviridae are termed double-stranded DNA (dsDNA) reverse-transcribing viruses i.e.,http://aims.fao.org/aos/agrovoc/c_23152
sprivivirus,agrovoc_c_835a523f,"Rhabdoviridae is a family of negative-strand RNA viruses in the order Mononegavirales. Vertebrates, invertebrates, plants, fungi and protozoans serve as natural hosts. Diseases associated with member viruses include rabies encephalitis caused by the rabies virus, and flu-like symptoms in humans caused by vesiculoviruses.",http://aims.fao.org/aos/agrovoc/c_835a523f
sporotrichum,agrovoc_c_27613,"Myceliophthora thermophila is an ascomycete fungus that grows optimally at 45–50 °C (113–122 °F). It efficiently degrades cellulose and is of interest in the production of biofuels. The genome has recently been sequenced, revealing the full range of enzymes used by this organism for the degradation of plant cell wall material.",http://aims.fao.org/aos/agrovoc/c_27613
sporothrix,agrovoc_c_31612,Sporothrix brasiliensis is a fungus that is commonly found in soil. It is an emerging fungal pathogen that is causing disease in humans and cats mainly in Brazil and other countries in South America.,http://aims.fao.org/aos/agrovoc/c_31612
pacific islands (trust territory),agrovoc_c_7986,"The Marshall Islands, officially the Republic of the Marshall Islands, is an island country in Oceania. The sovereign state lies west of the International Date Line and north of the equator in the Micronesia region of the Northwestern Pacific Ocean.",http://aims.fao.org/aos/agrovoc/c_7986
trust territory of pacific islands,agrovoc_c_7986,"The Pitcairn Islands, officially Pitcairn, Henderson, Ducie and Oeno Islands, are a group of four volcanic islands in the southern Pacific Ocean that form the sole British Overseas Territory in the Pacific Ocean. The four islands—Pitcairn, Henderson, Ducie and Oeno—are scattered across several hundred kilometres of ocean and have a combined land area of about 47 square kilometres. Henderson Island accounts for 86% of the land area, but only Pitcairn Island is inhabited.",http://aims.fao.org/aos/agrovoc/c_7986
tritimovirus,agrovoc_c_1bd35056,Oat necrotic mottle virus (ONMV) is a plant pathogenic virus of the family Potyviridae.,http://aims.fao.org/aos/agrovoc/c_1bd35056
tepovirus,agrovoc_c_da7808f7,"Tepovirus is a genus of viruses in the order Tymovirales, in the family Betaflexiviridae. Plants as well as some other root and tuber crops in the andes serve as natural hosts. There are five species in this genus.",http://aims.fao.org/aos/agrovoc/c_da7808f7
tenuivirus,agrovoc_c_32868,Tenuivirus is a plant virus genus belonging to Phenuiviridae family in the order Hareavirales. These plant viruses cause diseases in their host plants. Typical symptoms are chlorotic stripes on the affected leaves.,http://aims.fao.org/aos/agrovoc/c_32868
macrotyloma uniflorum,agrovoc_c_4508,"Macrotyloma uniflorum is a legume native to tropical southern Asia. Known for its distinct taste and texture, its rich nutrients and reputed medicinal properties, it is widely used in many cuisines. It is also commonly grown for horse feed, hence the name ""horse gram"".",http://aims.fao.org/aos/agrovoc/c_4508
abutilon mosaic virus,agrovoc_c_e56144a3,"Abutilon mosaic virus (AbMV) is a virus of the genus Begomovirus. It infects Abutilon species, notably the flowering maple, Abutilon striatum. The mottled or variegated effect on the leaves of Abutilon striatum is sought after.",http://aims.fao.org/aos/agrovoc/c_e56144a3
uroteuthis bartschi,agrovoc_c_48709,"The Philippines is an archipelagic country with a large coastal population. In many areas, communities rely heavily on fisheries for subsistence and livelihoods. Both capture fisheries and aquaculture occur inland and at sea, producing various fish, shellfish, other invertebrates, and seaweed.",http://aims.fao.org/aos/agrovoc/c_48709
umbravirus,agrovoc_c_42be09fe,Umbravirus is a genus of plant viruses assigned to the family Tombusviridae. The genus has 11 species.,http://aims.fao.org/aos/agrovoc/c_42be09fe
tyzzer disease,agrovoc_c_15929,"Cryptosporidiosis, sometimes informally called crypto, is a parasitic disease caused by Cryptosporidium, a genus of protozoan parasites in the phylum Apicomplexa. It affects the distal small intestine and can affect the respiratory tract in both immunocompetent and immunocompromised individuals, resulting in watery diarrhea with or without an unexplained cough. In immunosuppressed individuals, the symptoms are particularly severe and can be fatal.",http://aims.fao.org/aos/agrovoc/c_15929
tymovirus,agrovoc_c_32872,"Turnip yellow mosaic virus (TYMV) is an isometric Tymovirus of the family Tymoviridae. Its host range is confined almost entirely to plants in the genus Brassica in western Europe, which includes cabbages, cauliflower and broccoli. Infection causes bright yellow mosaic disease showing vein clearing and mottling of plant tissues.",http://aims.fao.org/aos/agrovoc/c_32872
tungrovirus,agrovoc_c_04c4635e,"Tungrovirus is a genus of viruses, in the family Caulimoviridae, order Ortervirales. Monocots and family Poaceae serve as natural hosts. The genus contains two species.",http://aims.fao.org/aos/agrovoc/c_04c4635e
macrotyloma,agrovoc_c_4506,"Macrotyloma uniflorum is a legume native to tropical southern Asia. Known for its distinct taste and texture, its rich nutrients and reputed medicinal properties, it is widely used in many cuisines. It is also commonly grown for horse feed, hence the name ""horse gram"".",http://aims.fao.org/aos/agrovoc/c_4506
macrotermes,agrovoc_c_4505,"Termites are a group of eusocial insects which consume a variety of decaying plant material, generally in the form of wood, leaf litter, and soil humus. They are distinguished by their beaded (moniliform) antennae and the soft-bodied, unpigmented worker caste for which they have been commonly termed ""white ants""; however, they are not ants but highly derived cockroaches; they are genetically closer to some cockroach groups than these are to other cockroaches. About 2,997 extant species are currently described, 2,125 of which are members of the family Termitidae.",http://aims.fao.org/aos/agrovoc/c_4505
waikavirus,agrovoc_c_285ef22d,"Waikavirus is a genus of viruses in the order Picornavirales, in the family Secoviridae. Plants, poaceae, cyperaceae, and gramineae serve as natural hosts. The genus contains 42 species assigned to two subgenera.",http://aims.fao.org/aos/agrovoc/c_285ef22d
vitivirus,agrovoc_c_2eb44446,"Grapevine virus D (GVD) is a plant virus species in the genus Vitivirus, associated with rugose 
wood condition of grapevine.",http://aims.fao.org/aos/agrovoc/c_2eb44446
vitis rotundifolia,agrovoc_c_8282,"Vitis rotundifolia, or muscadine, is a grapevine species native to the southeastern and south-central United States. The growth range extends from Florida to New Jersey coast, and west to eastern Texas and Oklahoma. It has been extensively cultivated since the 16th century.",http://aims.fao.org/aos/agrovoc/c_8282
vesiculovirus,agrovoc_c_8200,"Rhabdoviridae is a family of negative-strand RNA viruses in the order Mononegavirales. Vertebrates, invertebrates, plants, fungi and protozoans serve as natural hosts. Diseases associated with member viruses include rabies encephalitis caused by the rabies virus, and flu-like symptoms in humans caused by vesiculoviruses.",http://aims.fao.org/aos/agrovoc/c_8200
marafivirus,agrovoc_c_413fad7e,This article is a list of diseases of barley.,http://aims.fao.org/aos/agrovoc/c_413fad7e
lentivirus,agrovoc_c_4263,"Riboviria is a realm of viruses that includes all viruses that use a homologous RNA-dependent polymerase for replication. It includes RNA viruses that encode an RNA-dependent RNA polymerase, as well as reverse-transcribing viruses that encode an RNA-dependent DNA polymerase. RNA-dependent RNA polymerase (RdRp), also called RNA replicase, produces RNA from RNA.",http://aims.fao.org/aos/agrovoc/c_4263
prrs virus,agrovoc_c_35370,"Plant disease resistance protects plants from pathogens in two ways: by pre-formed structures and chemicals, and by infection-induced responses of the immune system. Relative to a susceptible plant, disease resistance is the reduction of pathogen growth on or in the plant, while the term disease tolerance describes plants that exhibit little disease damage despite substantial pathogen levels. Disease outcome is determined by the three-way interaction of the pathogen, the plant, and the environmental conditions.",http://aims.fao.org/aos/agrovoc/c_35370
lelystad virus,agrovoc_c_35370,"A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins.",http://aims.fao.org/aos/agrovoc/c_35370
american plum line pattern virus,agrovoc_c_83f1b89f,"Plant disease resistance protects plants from pathogens in two ways: by pre-formed structures and chemicals, and by infection-induced responses of the immune system. Relative to a susceptible plant, disease resistance is the reduction of pathogen growth on or in the plant, while the term disease tolerance describes plants that exhibit little disease damage despite substantial pathogen levels. Disease outcome is determined by the three-way interaction of the pathogen, the plant, and the environmental conditions.",http://aims.fao.org/aos/agrovoc/c_83f1b89f
alternaria carotiincultae,agrovoc_c_cb09738e,"Alternaria is a genus of fungi that are found worldwide. Alternaria species are known as major plant pathogens. They are also common allergens in humans, growing indoors and causing hay fever or hypersensitivity reactions that sometimes lead to asthma.",http://aims.fao.org/aos/agrovoc/c_cb09738e
alphavirus,agrovoc_c_305,"Alphavirus is a genus of RNA viruses, the sole genus in the Togaviridae family. Alphaviruses belong to group IV of the Baltimore classification of viruses, with a positive-sense, single-stranded RNA genome. There are 32 alphavirus species, which infect various vertebrates such as humans, rodents, fish, birds, and larger mammals such as horses, as well as invertebrates.",http://aims.fao.org/aos/agrovoc/c_305
microtermes,agrovoc_c_4814,"Durians are an agricultural product affected by many plant pathogens and pests. Most of the information here concerns Durio zibethinus, the major commercial species, but a dozen species in the genus Durio are edible durians, and several of those are also grown commercially and these diseases can concern them as well.",http://aims.fao.org/aos/agrovoc/c_4814
microcerotermes,agrovoc_c_4801,"Simarouba amara is a species of tree in the family Simaroubaceae, found in the rainforests and savannahs of South and Central America and the Caribbean. It was first described by Aubl. in French Guiana in 1775 and is one of six species of Simarouba.",http://aims.fao.org/aos/agrovoc/c_4801
megachile rotundata,agrovoc_c_29822,"Megachile rotundata, the alfalfa leafcutting bee, is a European bee that has been introduced to various regions around the world. As a solitary bee species, it does not build colonies or store honey, but is a very efficient pollinator of alfalfa, carrots, other vegetables, and some fruits. Because of this, farmers often use M.",http://aims.fao.org/aos/agrovoc/c_29822
mastadenovirus,agrovoc_c_12422,Viruses are a major cause of human waterborne and water-related diseases. Waterborne diseases are caused by water that is contaminated by human and animal urine and feces that contain pathogenic microorganisms. A subject can get infected through contact with or consumption of the contaminated water.,http://aims.fao.org/aos/agrovoc/c_12422
marek's disease,agrovoc_c_4599,"Parkinsonism is a clinical syndrome characterized by tremor, bradykinesia, rigidity, and postural instability.",http://aims.fao.org/aos/agrovoc/c_4599
gastrothylax,agrovoc_c_3202,"Indoplanorbis exustus is a species of air-breathing freshwater snail, an aquatic pulmonate gastropod mollusk in the ram's horn snail family Bulinidae. The species is widely distributed across the tropics. It serves as an important intermediate host for several trematode parasites.",http://aims.fao.org/aos/agrovoc/c_3202
hydrotaea irritans,agrovoc_c_30564,"Many species of flies of the two-winged type, order Diptera, such as mosquitoes, horseflies, blowflies, and warbleflies, cause direct parasitic disease to domestic animals, and transmit organisms that cause diseases. These infestations and infections cause distress to companion animals, and in livestock industry the financial costs of these diseases are high. These problems occur wherever domestic animals are reared.",http://aims.fao.org/aos/agrovoc/c_30564
machlomovirus,agrovoc_c_8c74dbf9,"Machlomovirus is a genus of plant viruses, in the family Tombusviridae. Plants serve as natural hosts. There are two species in this genus, including Maize chlorotic mottle virus (MCMV), which causes significant losses in maize production worldwide.",http://aims.fao.org/aos/agrovoc/c_8c74dbf9
rabies-like viruses,agrovoc_c_4489,"Rabies virus is a neurotropic virus that causes rabies in animals, including humans. It can cause violence, hydrophobia, and fever. Rabies transmission can also occur through the saliva of animals and less commonly through contact with human saliva.",http://aims.fao.org/aos/agrovoc/c_4489
lyssavirus,agrovoc_c_4489,"The prevalence of rabies, a deadly viral disease affecting mammals, varies significantly across regions worldwide, posing a persistent public health problem. Rabies is caused by lyssaviruses, including the rabies virus, the Australian bat lyssavirus, the European bat 1 lyssavirus and the European bat 2 lyssavirus.",http://aims.fao.org/aos/agrovoc/c_4489
luteovirus,agrovoc_c_32862,"Barley yellow dwarf (BYD) is a plant disease caused by the barley yellow dwarf virus (BYDV), and is the most widely distributed viral disease of cereals. It affects the economically important crop species barley, oats, wheat, maize, triticale and rice.",http://aims.fao.org/aos/agrovoc/c_32862
rabbit fibroma virus,agrovoc_c_4274,"Myxomatosis is a disease caused by Myxoma virus, a poxvirus in the genus Leporipoxvirus. The natural hosts are tapeti in South and Central America, and brush rabbits in North America. The myxoma virus causes only a mild disease in these species, but causes a severe and usually fatal disease in European rabbits, the species of rabbit commonly raised for companionship and as a food source.",http://aims.fao.org/aos/agrovoc/c_4274
myxomatosis virus,agrovoc_c_4274,"Myxomatosis is a disease caused by Myxoma virus, a poxvirus in the genus Leporipoxvirus. The natural hosts are tapeti in South and Central America, and brush rabbits in North America. The myxoma virus causes only a mild disease in these species, but causes a severe and usually fatal disease in European rabbits, the species of rabbit commonly raised for companionship and as a food source.",http://aims.fao.org/aos/agrovoc/c_4274
myxoma virus,agrovoc_c_4274,"Myxomatosis is a disease caused by Myxoma virus, a poxvirus in the genus Leporipoxvirus. The natural hosts are tapeti in South and Central America, and brush rabbits in North America. The myxoma virus causes only a mild disease in these species, but causes a severe and usually fatal disease in European rabbits, the species of rabbit commonly raised for companionship and as a food source.",http://aims.fao.org/aos/agrovoc/c_4274
leporipoxvirus,agrovoc_c_4274,"Myxomatosis is a disease caused by Myxoma virus, a poxvirus in the genus Leporipoxvirus. The natural hosts are tapeti in South and Central America, and brush rabbits in North America. The myxoma virus causes only a mild disease in these species, but causes a severe and usually fatal disease in European rabbits, the species of rabbit commonly raised for companionship and as a food source.",http://aims.fao.org/aos/agrovoc/c_4274
lathyrus rotundifolius,agrovoc_c_64620c42,"Lathyrus is a genus of flowering plants in the legume family Fabaceae, and contains approximately 160 species. Commonly known as peavines or vetchlings, they are native to temperate areas, with a breakdown of 52 species in Europe, 30 species in North America, 78 in Asia, 24 in tropical East Africa, and 24 in temperate South America. There are annual and perennial species which may be climbing or bushy.",http://aims.fao.org/aos/agrovoc/c_64620c42
langstroth hives,agrovoc_c_42a7c315,"A beehive is an enclosed structure in which honey bees raise their young and produce honey as part of their seasonal cycle. Although the word beehive is used to describe the nest of any bee colony, scientific and professional literature distinguishes nest from hive. Nest is used to discuss colonies that house themselves in natural or artificial cavities or in structures that are hanging and exposed.",http://aims.fao.org/aos/agrovoc/c_42a7c315
kashmir bee virus,agrovoc_c_e4140d75,Diseases of the honey bee or abnormal hive conditions include:,http://aims.fao.org/aos/agrovoc/c_e4140d75
japanese encephalitis virus,agrovoc_c_16437,"Japanese encephalitis (JE) is an infection of the brain caused by the Japanese encephalitis virus (JEV). While most infections result in little or no symptoms, occasional inflammation of the brain occurs. In these cases, symptoms may include headache, vomiting, fever, confusion and seizures.",http://aims.fao.org/aos/agrovoc/c_16437
israeli acute paralysis virus,agrovoc_c_59af2cc9,Diseases of the honey bee or abnormal hive conditions include:,http://aims.fao.org/aos/agrovoc/c_59af2cc9
isle of wight disease,agrovoc_c_11846,Diseases of the honey bee or abnormal hive conditions include:,http://aims.fao.org/aos/agrovoc/c_11846
isavirus,agrovoc_c_b156e7d1,"Orthomyxoviridae is a family of negative-sense RNA viruses. It includes nine genera: Alphainfluenzavirus, Betainfluenzavirus, Gammainfluenzavirus, Deltainfluenzavirus, Isavirus, Mykissvirus, Quaranjavirus, Sardinovirus, and Thogotovirus. The first four genera contain viruses that cause influenza in birds and mammals, including humans.",http://aims.fao.org/aos/agrovoc/c_b156e7d1
iridovirus,agrovoc_c_35627,Diseases of the honey bee or abnormal hive conditions include:,http://aims.fao.org/aos/agrovoc/c_35627
iflavirus,agrovoc_c_3bf334af,Diseases of the honey bee or abnormal hive conditions include:,http://aims.fao.org/aos/agrovoc/c_3bf334af
fusarium wilt of tomato,agrovoc_c_55da5c64,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum.",http://aims.fao.org/aos/agrovoc/c_55da5c64
fusarium wilt of oil palm,agrovoc_c_c302e2cf,Panama disease is a plant disease that infects banana plants. It is a wilting disease caused by the fungus Fusarium oxysporum f. sp.,http://aims.fao.org/aos/agrovoc/c_c302e2cf
fusarium wilt of muskmelons,agrovoc_c_539e67d2,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum.",http://aims.fao.org/aos/agrovoc/c_539e67d2
fusarium wilt of melon,agrovoc_c_539e67d2,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum.",http://aims.fao.org/aos/agrovoc/c_539e67d2
hydrotaea,agrovoc_c_11671,Muscidae are a family of flies found in the superfamily Muscoidea.,http://aims.fao.org/aos/agrovoc/c_11671
hordeivirus,agrovoc_c_32860,"Hordeivirus is a genus of viruses, in the family Virgaviridae. Plants serve as natural hosts. There are four species in this genus.",http://aims.fao.org/aos/agrovoc/c_32860
heterotis niloticus,agrovoc_c_39560,"This list of sequenced animal genomes contains animal species for which complete genome sequences have been assembled, annotated and published. Substantially complete draft genomes are included, but not partial genome sequences or organelle-only sequences. For all kingdoms, see the list of sequenced genomes.",http://aims.fao.org/aos/agrovoc/c_39560
heterotis,agrovoc_c_24760,"Aju Mbaise is a traditional polyherbal mixture originating from the Mbaise area of Imo State, Nigeria. It consists of a combination of medicinal plant parts bound together and boiled to prepare a decoction traditionally consumed for nutritional support and purported health benefits. The preparation is widely used in parts of southeastern and southern Nigeria for postpartum care, weight management and general well-being.",http://aims.fao.org/aos/agrovoc/c_24760
heterodera carotae,agrovoc_c_31043,"Heterodera carotae is a plant pathogenic nematode commonly known as the carrot root nematode or carrot cyst nematode. It is found in Europe, Cyprus and India and is considered an invasive species in the United States. It causes damage to carrot crops and is very specific in its choice of hosts, only infecting Daucus carota and Daucus pulcherrima.",http://aims.fao.org/aos/agrovoc/c_31043
herotilapia multispinosa,agrovoc_c_43640,A vast number of freshwater species have successfully adapted to live in aquariums. This list gives some examples of the most common species found in home aquariums.,http://aims.fao.org/aos/agrovoc/c_43640
heracleum latent virus,agrovoc_c_3bc35af9,"The parsnip is a root vegetable closely related to carrot and parsley, all belonging to the flowering plant family Apiaceae. It is a biennial plant usually grown as an annual. Its long taproot has light cream colored skin and flesh, and, left in the ground to mature, becomes sweeter in flavor after winter frosts.",http://aims.fao.org/aos/agrovoc/c_3bc35af9
fabavirus,agrovoc_c_307f99f5,"Fabavirus is a genus of plant viruses in the order Picornavirales, in the family Secoviridae, in the subfamily Comovirinae. Plants serve as natural hosts. There are 18 species in this genus.",http://aims.fao.org/aos/agrovoc/c_307f99f5
eurotium,agrovoc_c_31785,Aspergillus is a genus consisting of several hundred mold species found in various climates worldwide.,http://aims.fao.org/aos/agrovoc/c_31785
eurotiales,agrovoc_c_31658,Aspergillus aculeatus is a fungus species in the genus Aspergillus. It has been implicated as the causative agent in plant disease. A.,http://aims.fao.org/aos/agrovoc/c_31658
puumala virus,agrovoc_c_35746,"Orthohantavirus is a genus of viruses that includes all hantaviruses that cause disease in humans, but are not spread by humans. Orthohantaviruses, hereafter referred to as hantaviruses, are naturally found primarily in rodents. In general, each hantavirus is carried by one rodent species and each rodent that carries a hantavirus carries one hantavirus species.",http://aims.fao.org/aos/agrovoc/c_35746
hantaan virus,agrovoc_c_35746,"Orthohantavirus is a genus of viruses that includes all hantaviruses that cause disease in humans, but are not spread by humans. Orthohantaviruses, hereafter referred to as hantaviruses, are naturally found primarily in rodents. In general, each hantavirus is carried by one rodent species and each rodent that carries a hantavirus carries one hantavirus species.",http://aims.fao.org/aos/agrovoc/c_35746
hantavirus,agrovoc_c_35746,"Hantavirus pulmonary syndrome (HPS), also called hantavirus cardiopulmonary syndrome (HCPS), is a severe respiratory disease caused by hantaviruses. The main features of illness are microvascular leakage and acute respiratory distress syndrome. Symptoms occur anywhere from one to eight weeks after exposure to the virus and come in three distinct phases.",http://aims.fao.org/aos/agrovoc/c_35746
haemoproteus,agrovoc_c_3466,"Haemoproteus is a genus of alveolates that are parasitic in birds, reptiles, and amphibians. Its name is derived from Greek: haima 'blood' and Proteus, a sea god that had the power to assume various shapes. The name Haemoproteus was first used in the description of H.",http://aims.fao.org/aos/agrovoc/c_3466
infectious bursal disease,agrovoc_c_736,"Double-stranded RNA viruses are a polyphyletic group of viruses that have double-stranded genomes made of ribonucleic acid. The double-stranded genome is used as a template by the viral RNA dependent RNA polymerase (RdRp) to transcribe a positive-strand RNA functioning as messenger RNA (mRNA) for the host cell's ribosomes, which translate it into viral proteins. The positive-strand RNA can also be replicated by the RdRp to create a new double-stranded viral genome.",http://aims.fao.org/aos/agrovoc/c_736
gumboro disease,agrovoc_c_736,"The Merdeka Award is a Malaysian award that recognises and celebrates the achievements and significant contributions of individuals to Malaysia and its people, within their respective fields.",http://aims.fao.org/aos/agrovoc/c_736
